flow_key_id,flow_group
1276-4276_Bursty_Daily,Bursty_Daily
1277-4277_Bursty_Daily,Bursty_Daily
1278-4278_Bursty_Daily,Bursty_Daily
1279-4279_Bursty_Daily,Bursty_Daily
1280-4280_Bursty_Daily,Bursty_Daily
1281-4281_Bursty_Daily,Bursty_Daily
1282-4282_Bursty_Daily,Bursty_Daily
1283-4283_Bursty_Daily,Bursty_Daily
1284-4284_Bursty_Daily,Bursty_Daily
1285-4285_Bursty_Daily,Bursty_Daily
1286-4286_Bursty_Daily,Bursty_Daily
1287-4287_Bursty_Daily,Bursty_Daily
1288-4288_Bursty_Daily,Bursty_Daily
1289-4289_Bursty_Daily,Bursty_Daily
1290-4290_Bursty_Daily,Bursty_Daily
1291-4291_Bursty_Daily,Bursty_Daily
1292-4292_Bursty_Daily,Bursty_Daily
1293-4293_Bursty_Daily,Bursty_Daily
1294-4294_Bursty_Daily,Bursty_Daily
1295-4295_Bursty_Daily,Bursty_Daily
1296-4296_Bursty_Daily,Bursty_Daily
1297-4297_Bursty_Daily,Bursty_Daily
1298-4298_Bursty_Daily,Bursty_Daily
1299-4299_Bursty_Daily,Bursty_Daily
1300-4300_Bursty_Daily,Bursty_Daily
1301-4301_Bursty_Daily,Bursty_Daily
1302-4302_Bursty_Daily,Bursty_Daily
1303-4303_Bursty_Daily,Bursty_Daily
1304-4304_Bursty_Daily,Bursty_Daily
1305-4305_Bursty_Daily,Bursty_Daily
1306-4306_Bursty_Daily,Bursty_Daily
1307-4307_Bursty_Daily,Bursty_Daily
1308-4308_Bursty_Daily,Bursty_Daily
1309-4309_Bursty_Daily,Bursty_Daily
1310-4310_Bursty_Daily,Bursty_Daily
1311-4311_Bursty_Daily,Bursty_Daily
1312-4312_Bursty_Daily,Bursty_Daily
1313-4313_Bursty_Daily,Bursty_Daily
1314-4314_Bursty_Daily,Bursty_Daily
1315-4315_Bursty_Daily,Bursty_Daily
1316-4316_Bursty_Daily,Bursty_Daily
1317-4317_Bursty_Daily,Bursty_Daily
1318-4318_Bursty_Daily,Bursty_Daily
1319-4319_Bursty_Daily,Bursty_Daily
1320-4320_Bursty_Daily,Bursty_Daily
1321-4321_Bursty_Daily,Bursty_Daily
1322-4322_Bursty_Daily,Bursty_Daily
1323-4323_Bursty_Daily,Bursty_Daily
1324-4324_Bursty_Daily,Bursty_Daily
1325-4325_Bursty_Daily,Bursty_Daily
1326-4326_Bursty_Daily,Bursty_Daily
1327-4327_Bursty_Daily,Bursty_Daily
1328-4328_Bursty_Daily,Bursty_Daily
1329-4329_Bursty_Daily,Bursty_Daily
1330-4330_Bursty_Daily,Bursty_Daily
1331-4331_Bursty_Daily,Bursty_Daily
1332-4332_Bursty_Daily,Bursty_Daily
1333-4333_Bursty_Daily,Bursty_Daily
1000-4000_High_Variance,High_Variance
1001-4001_High_Variance,High_Variance
1002-4002_High_Variance,High_Variance
1003-4003_High_Variance,High_Variance
1004-4004_High_Variance,High_Variance
1005-4005_High_Variance,High_Variance
1006-4006_High_Variance,High_Variance
1007-4007_High_Variance,High_Variance
1008-4008_High_Variance,High_Variance
1009-4009_High_Variance,High_Variance
1010-4010_High_Variance,High_Variance
1011-4011_High_Variance,High_Variance
1012-4012_High_Variance,High_Variance
1013-4013_High_Variance,High_Variance
1014-4014_High_Variance,High_Variance
1015-4015_High_Variance,High_Variance
1016-4016_High_Variance,High_Variance
1017-4017_High_Variance,High_Variance
1018-4018_High_Variance,High_Variance
1019-4019_High_Variance,High_Variance
1020-4020_High_Variance,High_Variance
1021-4021_High_Variance,High_Variance
1022-4022_High_Variance,High_Variance
1023-4023_High_Variance,High_Variance
1024-4024_High_Variance,High_Variance
1025-4025_High_Variance,High_Variance
1026-4026_High_Variance,High_Variance
1027-4027_High_Variance,High_Variance
1028-4028_High_Variance,High_Variance
1029-4029_High_Variance,High_Variance
1030-4030_High_Variance,High_Variance
1031-4031_High_Variance,High_Variance
1032-4032_High_Variance,High_Variance
1033-4033_High_Variance,High_Variance
1034-4034_High_Variance,High_Variance
1035-4035_High_Variance,High_Variance
1036-4036_High_Variance,High_Variance
1037-4037_High_Variance,High_Variance
1038-4038_High_Variance,High_Variance
1039-4039_High_Variance,High_Variance
1040-4040_High_Variance,High_Variance
1041-4041_High_Variance,High_Variance
1042-4042_High_Variance,High_Variance
1043-4043_High_Variance,High_Variance
1044-4044_High_Variance,High_Variance
1045-4045_High_Variance,High_Variance
1046-4046_High_Variance,High_Variance
1047-4047_High_Variance,High_Variance
1048-4048_High_Variance,High_Variance
1049-4049_High_Variance,High_Variance
1050-4050_High_Variance,High_Variance
1051-4051_High_Variance,High_Variance
1052-4052_High_Variance,High_Variance
1053-4053_High_Variance,High_Variance
1054-4054_High_Variance,High_Variance
1055-4055_High_Variance,High_Variance
1056-4056_High_Variance,High_Variance
1057-4057_High_Variance,High_Variance
1058-4058_High_Variance,High_Variance
1059-4059_High_Variance,High_Variance
1060-4060_High_Variance,High_Variance
1061-4061_High_Variance,High_Variance
1062-4062_High_Variance,High_Variance
1063-4063_High_Variance,High_Variance
1064-4064_High_Variance,High_Variance
1065-4065_High_Variance,High_Variance
1066-4066_High_Variance,High_Variance
1067-4067_High_Variance,High_Variance
1068-4068_High_Variance,High_Variance
1069-4069_High_Variance,High_Variance
1070-4070_High_Variance,High_Variance
1071-4071_High_Variance,High_Variance
1072-4072_High_Variance,High_Variance
1073-4073_High_Variance,High_Variance
1074-4074_High_Variance,High_Variance
1075-4075_High_Variance,High_Variance
1076-4076_High_Variance,High_Variance
1077-4077_High_Variance,High_Variance
1078-4078_High_Variance,High_Variance
1079-4079_High_Variance,High_Variance
1080-4080_High_Variance,High_Variance
1081-4081_High_Variance,High_Variance
1082-4082_High_Variance,High_Variance
1083-4083_High_Variance,High_Variance
1084-4084_High_Variance,High_Variance
1085-4085_High_Variance,High_Variance
1086-4086_High_Variance,High_Variance
1087-4087_High_Variance,High_Variance
1088-4088_High_Variance,High_Variance
1089-4089_High_Variance,High_Variance
1090-4090_High_Variance,High_Variance
1091-4091_High_Variance,High_Variance
1092-4092_High_Variance,High_Variance
1093-4093_High_Variance,High_Variance
1094-4094_High_Variance,High_Variance
1095-4095_High_Variance,High_Variance
1096-4096_High_Variance,High_Variance
1097-4097_High_Variance,High_Variance
1098-4098_High_Variance,High_Variance
1099-4099_High_Variance,High_Variance
1100-4100_High_Variance,High_Variance
1101-4101_High_Variance,High_Variance
1102-4102_High_Variance,High_Variance
1103-4103_High_Variance,High_Variance
1104-4104_High_Variance,High_Variance
1105-4105_High_Variance,High_Variance
1106-4106_High_Variance,High_Variance
1107-4107_High_Variance,High_Variance
1108-4108_High_Variance,High_Variance
1109-4109_High_Variance,High_Variance
1110-4110_High_Variance,High_Variance
1111-4111_High_Variance,High_Variance
1112-4112_High_Variance,High_Variance
1113-4113_High_Variance,High_Variance
1114-4114_High_Variance,High_Variance
1115-4115_High_Variance,High_Variance
1116-4116_High_Variance,High_Variance
1117-4117_High_Variance,High_Variance
1118-4118_High_Variance,High_Variance
1119-4119_High_Variance,High_Variance
1120-4120_High_Variance,High_Variance
1121-4121_High_Variance,High_Variance
1122-4122_High_Variance,High_Variance
1123-4123_High_Variance,High_Variance
1124-4124_High_Variance,High_Variance
1125-4125_High_Variance,High_Variance
1126-4126_High_Variance,High_Variance
1127-4127_High_Variance,High_Variance
1128-4128_High_Variance,High_Variance
1129-4129_High_Variance,High_Variance
1130-4130_High_Variance,High_Variance
1131-4131_High_Variance,High_Variance
1132-4132_High_Variance,High_Variance
1133-4133_High_Variance,High_Variance
1134-4134_High_Variance,High_Variance
1135-4135_High_Variance,High_Variance
1136-4136_High_Variance,High_Variance
1137-4137_High_Variance,High_Variance
1138-4138_High_Variance,High_Variance
1139-4139_High_Variance,High_Variance
1140-4140_High_Variance,High_Variance
1141-4141_High_Variance,High_Variance
1142-4142_High_Variance,High_Variance
1143-4143_High_Variance,High_Variance
1144-4144_High_Variance,High_Variance
1145-4145_High_Variance,High_Variance
1146-4146_High_Variance,High_Variance
1147-4147_High_Variance,High_Variance
1148-4148_High_Variance,High_Variance
1149-4149_High_Variance,High_Variance
1150-4150_High_Variance,High_Variance
1151-4151_High_Variance,High_Variance
1152-4152_High_Variance,High_Variance
1153-4153_High_Variance,High_Variance
1154-4154_High_Variance,High_Variance
1155-4155_High_Variance,High_Variance
1156-4156_High_Variance,High_Variance
1157-4157_High_Variance,High_Variance
1158-4158_High_Variance,High_Variance
1159-4159_High_Variance,High_Variance
1160-4160_High_Variance,High_Variance
1161-4161_High_Variance,High_Variance
1162-4162_High_Variance,High_Variance
1163-4163_High_Variance,High_Variance
1164-4164_High_Variance,High_Variance
1165-4165_High_Variance,High_Variance
1166-4166_High_Variance,High_Variance
1167-4167_High_Variance,High_Variance
1168-4168_High_Variance,High_Variance
1169-4169_High_Variance,High_Variance
1170-4170_High_Variance,High_Variance
1171-4171_High_Variance,High_Variance
1172-4172_High_Variance,High_Variance
1173-4173_High_Variance,High_Variance
1174-4174_High_Variance,High_Variance
1175-4175_High_Variance,High_Variance
1176-4176_High_Variance,High_Variance
1177-4177_High_Variance,High_Variance
1178-4178_High_Variance,High_Variance
1179-4179_High_Variance,High_Variance
1180-4180_High_Variance,High_Variance
1181-4181_High_Variance,High_Variance
1182-4182_High_Variance,High_Variance
1183-4183_High_Variance,High_Variance
1184-4184_High_Variance,High_Variance
1185-4185_High_Variance,High_Variance
1186-4186_High_Variance,High_Variance
1187-4187_High_Variance,High_Variance
1188-4188_High_Variance,High_Variance
1189-4189_High_Variance,High_Variance
1190-4190_High_Variance,High_Variance
1191-4191_High_Variance,High_Variance
1192-4192_High_Variance,High_Variance
1193-4193_High_Variance,High_Variance
1194-4194_High_Variance,High_Variance
1195-4195_High_Variance,High_Variance
1196-4196_High_Variance,High_Variance
1197-4197_High_Variance,High_Variance
1198-4198_High_Variance,High_Variance
1199-4199_High_Variance,High_Variance
1200-4200_High_Variance,High_Variance
1201-4201_High_Variance,High_Variance
1202-4202_High_Variance,High_Variance
1203-4203_High_Variance,High_Variance
1204-4204_High_Variance,High_Variance
1205-4205_High_Variance,High_Variance
1206-4206_High_Variance,High_Variance
1207-4207_High_Variance,High_Variance
1208-4208_High_Variance,High_Variance
1209-4209_High_Variance,High_Variance
1210-4210_High_Variance,High_Variance
1211-4211_High_Variance,High_Variance
1212-4212_High_Variance,High_Variance
1213-4213_High_Variance,High_Variance
1214-4214_High_Variance,High_Variance
1215-4215_High_Variance,High_Variance
1216-4216_High_Variance,High_Variance
1217-4217_High_Variance,High_Variance
1218-4218_High_Variance,High_Variance
1219-4219_High_Variance,High_Variance
1220-4220_High_Variance,High_Variance
1221-4221_High_Variance,High_Variance
1222-4222_High_Variance,High_Variance
1223-4223_High_Variance,High_Variance
1224-4224_High_Variance,High_Variance
1225-4225_High_Variance,High_Variance
1226-4226_High_Variance,High_Variance
1227-4227_High_Variance,High_Variance
1228-4228_High_Variance,High_Variance
1229-4229_High_Variance,High_Variance
1230-4230_High_Variance,High_Variance
1231-4231_High_Variance,High_Variance
1232-4232_High_Variance,High_Variance
1233-4233_High_Variance,High_Variance
1234-4234_High_Variance,High_Variance
1235-4235_High_Variance,High_Variance
1236-4236_High_Variance,High_Variance
1237-4237_High_Variance,High_Variance
1238-4238_High_Variance,High_Variance
1239-4239_High_Variance,High_Variance
1240-4240_High_Variance,High_Variance
1241-4241_High_Variance,High_Variance
1242-4242_High_Variance,High_Variance
1243-4243_High_Variance,High_Variance
1244-4244_High_Variance,High_Variance
1245-4245_High_Variance,High_Variance
1246-4246_High_Variance,High_Variance
1247-4247_High_Variance,High_Variance
1248-4248_High_Variance,High_Variance
1249-4249_High_Variance,High_Variance
1250-4250_High_Variance,High_Variance
1251-4251_High_Variance,High_Variance
1252-4252_High_Variance,High_Variance
1253-4253_High_Variance,High_Variance
1254-4254_High_Variance,High_Variance
1255-4255_High_Variance,High_Variance
1256-4256_High_Variance,High_Variance
1257-4257_High_Variance,High_Variance
1258-4258_High_Variance,High_Variance
1259-4259_High_Variance,High_Variance
1260-4260_High_Variance,High_Variance
1261-4261_High_Variance,High_Variance
1262-4262_High_Variance,High_Variance
1263-4263_High_Variance,High_Variance
1264-4264_High_Variance,High_Variance
1265-4265_High_Variance,High_Variance
1266-4266_High_Variance,High_Variance
1267-4267_High_Variance,High_Variance
1268-4268_High_Variance,High_Variance
1269-4269_High_Variance,High_Variance
1270-4270_High_Variance,High_Variance
1271-4271_High_Variance,High_Variance
1272-4272_High_Variance,High_Variance
1273-4273_High_Variance,High_Variance
1274-4274_High_Variance,High_Variance
1275-4275_High_Variance,High_Variance
1276-4276_High_Variance,High_Variance
1277-4277_High_Variance,High_Variance
1278-4278_High_Variance,High_Variance
1279-4279_High_Variance,High_Variance
1280-4280_High_Variance,High_Variance
1281-4281_High_Variance,High_Variance
1282-4282_High_Variance,High_Variance
1283-4283_High_Variance,High_Variance
1284-4284_High_Variance,High_Variance
1285-4285_High_Variance,High_Variance
1286-4286_High_Variance,High_Variance
1287-4287_High_Variance,High_Variance
1288-4288_High_Variance,High_Variance
1289-4289_High_Variance,High_Variance
1290-4290_High_Variance,High_Variance
1291-4291_High_Variance,High_Variance
1292-4292_High_Variance,High_Variance
1293-4293_High_Variance,High_Variance
1294-4294_High_Variance,High_Variance
1295-4295_High_Variance,High_Variance
1296-4296_High_Variance,High_Variance
1297-4297_High_Variance,High_Variance
1298-4298_High_Variance,High_Variance
1299-4299_High_Variance,High_Variance
1300-4300_High_Variance,High_Variance
1301-4301_High_Variance,High_Variance
1302-4302_High_Variance,High_Variance
1303-4303_High_Variance,High_Variance
1304-4304_High_Variance,High_Variance
1305-4305_High_Variance,High_Variance
1306-4306_High_Variance,High_Variance
1307-4307_High_Variance,High_Variance
1308-4308_High_Variance,High_Variance
1309-4309_High_Variance,High_Variance
1310-4310_High_Variance,High_Variance
1311-4311_High_Variance,High_Variance
1312-4312_High_Variance,High_Variance
1313-4313_High_Variance,High_Variance
1314-4314_High_Variance,High_Variance
1315-4315_High_Variance,High_Variance
1316-4316_High_Variance,High_Variance
1317-4317_High_Variance,High_Variance
1318-4318_High_Variance,High_Variance
1319-4319_High_Variance,High_Variance
1320-4320_High_Variance,High_Variance
1321-4321_High_Variance,High_Variance
1322-4322_High_Variance,High_Variance
1323-4323_High_Variance,High_Variance
1324-4324_High_Variance,High_Variance
1325-4325_High_Variance,High_Variance
1326-4326_High_Variance,High_Variance
1327-4327_High_Variance,High_Variance
1328-4328_High_Variance,High_Variance
1329-4329_High_Variance,High_Variance
1330-4330_High_Variance,High_Variance
1331-4331_High_Variance,High_Variance
1332-4332_High_Variance,High_Variance
1333-4333_High_Variance,High_Variance
